score,text,idx,user,written_at,agree,disagree
10,끝나고나서 많이 생각해보게되는 영화,7338580,acri****,2013.03.10 20:20,0,0
10,"별 생각없이 영화를 접했는데, 끝나고 난 후 많은 것을 생각하도록 하는 영화",7339508,스켜니(pshy****),2013.03.11 00:07,0,0
10,꼭 보세요,7339510,김수빈(sose****),2013.03.11 00:08,0,0
9,종교다원주의적인 같잖은 사상을 영화에 내비친 것만 빼면 영상이 아주 예쁘고 감동적인 이야기였어요 화면이 넘 예뻐서  영화관 가서 봤으면 더 좋았을듯,7339956,924_****,2013.03.11 03:33,0,0
8,마지막에 파이가 이야기한 뱅갈호랑이 침팬지 얼룩말 하이에나의 정체를 듣곤 너무 놀랐다..,7340239,pkgi****,2013.03.11 09:16,0,0
10,잘짜여진 시나리오와 감독의 역량이 들어나는 수작이다.,7340516,토코페롤(dais****),2013.03.11 13:11,0,0
10,영상미쩔어요,7340846,감사(sapi****),2013.03.11 16:13,0,0
10,자연이다. 어떠한 해석과 핑계는 필요하지않다.허나스페이스 오디세이라는 벽이 막고있다,7341999,jkla****,2013.03.12 00:42,0,0
1,이런 그지같은 영화가 다 있냐,7342177,컹(hoya****),2013.03.12 02:48,5,11
10,기대 이상이다. 그대로를 상상한다. 고마워 하자.,7342222,출발(sp81****),2013.03.12 03:24,0,0
9,참 잘 찍었다. 더빙판이 있다면 아이들에게 보여주고 싶다.,7342616,일취월장(park****),2013.03.12 12:00,0,0
9,"깊이 생각하면 힘든영화지만 영화 자체로, 영상미는 좋았따",7342848,0JUN(pkh0****),2013.03.12 16:05,0,0
10,볼만해요,7343480,aiio****,2013.03.12 23:07,0,0
10,재밌게봤네요~ 영상미는 현존 영화 중에 최고인듯~3D로 보지못한게 후회되네요~,7344157,eve5****,2013.03.13 12:16,0,0
10,"말이 필요없다.최고다,열린결말이니  너무 여러가지 생각하시면 골 아파요 ㅋㅋ이런 생각을 한 감독에게 박수를 보냅니다.",7344204,namj****,2013.03.13 13:09,0,0
10,"굉장한 영화, 영상미, 섬찟한 결말까지 보고 후회하지 않을 영화, 그리고... 시상에 제라드 파르디유가 단역으로 나오네",7344311,취음향(artp****),2013.03.13 14:52,0,0
9,정말 재밌게 봤네요. 아름다운 영상에 감탄했습니다.,7344320,rnfk****,2013.03.13 15:00,0,0
6,내용에 흥미는 있었지만 재미가 없다..  전문가들이 좋아할 것 같은 영화.ㅋ,7345006,기쁜소식(ssb1****),2013.03.13 22:18,0,0
10,최고,7345410,arti****,2013.03.14 01:03,0,0
10,대단하다,7345657,fjqm****,2013.03.14 03:17,0,0
10,책만큼좋았습니다. 뛰어난영상미. 좋은영화엔별말이필요없지요,7345684,llji****,2013.03.14 03:58,0,0
10,"내생에,가장아름다운장면과.스토리를선물해준영화.이런명작영화를보고,생각에잠길수있는인간이란것에,그저감사하다",7345729,sun2****,2013.03.14 04:49,0,0
10,내 생에 최고의 영화,7347765,dere****,2013.03.14 23:12,0,0
9,재밌네,7348268,조콜렛(kang****),2013.03.15 01:51,0,0
9,기억에 남는 영화! 3D로 봐서인지 훌륭한 영상미도 너무 좋았습니다.,7348965,푸른행복(wkgm****),2013.03.15 10:14,0,0
10,그저 감탄사만! 이런영화를 볼수있어서 행복,7349445,김파랑새(wywy****),2013.03.15 13:59,0,0
10,"경이로운 자연, 아름다운 영상미, 여운이 남는 엔딩..",7349584,노라조(ranf****),2013.03.15 15:26,0,0
10,무방비 상태로 보면 격정적 감정의 울림에 테러당할 만큼 반향이 큰 영화....역시 이안이다..그는 동양의 스필버그 그 이상 !!,7350639,아티스트(osth****),2013.03.15 22:50,0,0
10,대단한 영화같습니다. 명확한 주제와 결말을 가졌지만 생각의 여지가 엄청나네요. 각 장면들의 의미를 생각하게 만듭니다. 원작은 안봤지만 만약 제가 감독이었다면 이걸 스크린으로 옮길 생각조차 못했을거예요. 보고나서도 믿...,7351314,toqu****,2013.03.16 02:26,0,0
10,영상미 하나로도 10점. 너무 아름답다.,7351378,노란닥(sje2****),2013.03.16 03:06,0,0
10,재밌음,7351874,chn0****,2013.03.16 10:45,0,0
10,말이 필요있나,7351891,ahna****,2013.03.16 10:49,0,0
10,개좋앙,7351893,dlth****,2013.03.16 10:50,0,0
10,나오자마자 친구졸라서 봣음>3<,7351896,BANA(codn****),2013.03.16 10:50,0,0
10,재미있네요  감동적인스토리,7351901,레슬링의 sim(zxzx****),2013.03.16 10:50,0,0
10,진짜 너무 재밌고 솔직히 마지막엔 호랑이가 돌아와줄줄 알았는데.. 하지만. 감동적이었고 정말 다시보고싶은영화No.1이다.,7351911,kyoj****,2013.03.16 10:52,0,0
10,"3D로 봤는데 장면 하나하나가 너무 아름답고,이쁘고,신비로웠어요. 좋아하지않는 장르였는데도 재밌게 즐기면서 봤어요.",7351928,tpdl****,2013.03.16 10:54,0,0
10,너무그냥 멍하고보면 재미있나? 뭔이야기지?싶을수도있지만 잘알고보면 엄청난영화!!다시보고싶은 욕구를 일으켜요,7351991,ehdr****,2013.03.16 11:16,0,0
10,재밌어요,7352101,toni****,2013.03.16 11:38,0,0
10,호랑이 때문에 깜놀ㅋㅋ,7352116,쭈니(chlw****),2013.03.16 11:39,0,0
10,지루하다는 평은 이영화 근처도 안가본 사람일거예요..올해 제가 본 영화중에는 진짜 최고였어요!!,7352142,궁금(ssyj****),2013.03.16 11:42,0,0
10,아진짜재미씀,7352148,1127****,2013.03.16 11:43,0,0
10,d,7352170,NP7(njrp****),2013.03.16 11:46,0,0
10,뛰어난 영상미와 영화를 해석하는 맛이 있네요,7352205,놀고먹는중(jang****),2013.03.16 11:52,0,0
8,"마지막에 뭔소린가 해서 인터넷에서 결말에 관한 글 봐야 이해가 가더군요,, 어려운 영화에요, 두번은 봐야 확실하게 이해가 가네요",7352214,별이(gun2****),2013.03.16 11:54,0,0
1,이영화 본적은 없다만 인터넷에 광고를 너무 때려서 안본다,7352228,라비앙로즈(ztar****),2013.03.16 11:57,2,10
10,어찌 찍었을고....,7352632,dbsw****,2013.03.16 13:31,0,0
10,제가 흠잡을 수 있는 영화가 아니었습니다. 정말 놀라운 영화.,7354101,가자개굴(haes****),2013.03.16 20:12,0,0
9,시간가는줄 모르고 보는 영화 스토리가 이런거라는 걸 보여주는 영화,7354160,승나(yuby****),2013.03.16 20:35,0,0
10,생각을 하게 해주는 영화네요 상상 이상이었습니다.,7354214,Seona(lxo_****),2013.03.16 20:49,0,0
10,ㅋㅋㅋㅋㅋㅋ,7355079,rldh****,2013.03.16 23:58,0,0
10,정말 위대한 이야기,7355266,마초맨(real****),2013.03.17 00:37,0,0
7,3d로 봐야지 그나마..,7355441,zephyr(tn99****),2013.03.17 01:17,0,0
10,"진짜 기대 안하고 함 볼까? 하고 뒤늦게 본 영화인데, 영화관에서 안본게 너무 후회스럽다. 철학적인 내용 메세지또한 훌륭하고 영상미까지 감동적이다. ... 근래 본 영화중엔 최고..",7355529,tekd****,2013.03.17 01:43,0,0
10,와...............,7355587,quix****,2013.03.17 01:54,0,0
10,다시생각하게만드는영화...,7355609,yr43****,2013.03.17 02:02,0,0
10,원작과 완벽한 조화를 이루는 영화. 이안 감독이 또 일을 내고 말았다.,7356727,꿍디꿍디(vivi****),2013.03.17 12:45,0,0
3,뭐지?ㅋㅋㅋ평점왜이리높음?솔직히 화려한볼거리는많은데 그게끝 눈요기용 종교영화 솔직히난별로,7356743,nhe1****,2013.03.17 12:51,0,0
10,눈을 뗄 수 없는 아름다운 영상과 반전이 있던 영화에요 영화 여러번 보는 스타일이 아닌데 다시 보고 싶네요..,7357247,지원아사랑해(agat****),2013.03.17 15:39,0,0
10,두 번 봤습니다. 근래들어 최고의 영화,7357695,ther****,2013.03.17 17:22,0,0
9,보는 이를 흔들어놓는 관건은 얼마나 영화의 본질에 가깝게 닿았느냐였다.,7358040,랜턴(alsd****),2013.03.17 18:38,0,0
8,볼 만은 했다.,7358365,ya_9****,2013.03.17 19:53,0,0
10,대박......,7358684,이광재(inha****),2013.03.17 21:23,0,0
9,영상미는 쩔지만 스토리는 좀 단순함..뭐 가끔은 생각 할 거리를 던져주기도 함.  저 CG 만드느라고 고생많이 했겠네..라는 생각뿐이 안드네.,7358740,2601****,2013.03.17 21:37,0,0
7,인생 역정이  느껴지는 작품이나 중간중간 소설가와의  얘기가 맥을 끊는다.,7359040,마크(bd10****),2013.03.17 23:00,0,0
10,이 영화를 다시봐라 식인섬이 사람모양 같다든지 호랑이를 응시하고 있는 바다표면에서 왜 엄마얼굴을 지나고서 파이얼굴이나오는지 그리고 전개에서언뜻보면 필요없다고 생각하는 장면 그리고 바나나는 물에뜨지않는다고 햇는데 엄마...,7359087,hotc****,2013.03.17 23:12,0,0
9,영상미 하나로만9점을 줄수있다다만 3d로 못본게 후회될뿐,7359672,bbac****,2013.03.18 01:49,0,0
9,많은걸 생각하게하는 영화네요. 트루맨쇼처럼 두세번은 더 봐야할것같아요. 영상미는 이루 말할것도 없네요. 3d로 못본게 참 아쉽습니다.,7361389,하닭(i_am****),2013.03.18 18:47,0,0
10,극장에서 내가 왜 안 봤을까? 경외심의 화면. 철학을ㅅ쉽게 풀어낸 듯한 이야기. 대중예술영화의 텍스트.,7361520,yeoj****,2013.03.18 19:41,0,0
8,간신히 극장에서 막차타긴했는데 3D로 못본게 아까비,7362431,신승민(myst****),2013.03.19 00:15,0,0
10,영상이 정말 빼어나다. 내용이 직관적으로 이해가 되지 않았다. 조금 생각해보니 주제가 내 생각과 일맥상통 한 것 같아 기뻤다. 신에 대한 믿음은 파이가 뱅골 호랑이와 생존했다는 것을 믿는것과 같다. 즉 냉정한 현실에...,7362818,제퓌로스(ggma****),2013.03.19 01:47,0,0
3,나랑 안맞는듯. 기독교인들 보면 좋아할것 같고 리처드 파커랑 인사없이 떠났다는말이 가장 와닿았을 뿐. 8.6 평점은 과대평가라고 생각. 7점대도 잘나온거라 생각. 영상미로 점수주는게 10점이 말이되나..,7364660,LiverPool(tend****),2013.03.19 12:35,0,0
8,어떻게 이해하냐에따라 해석이 갈릴수도있지만 스토리 영상미 모든것이 아름다웠다,7366038,서시(oaaa****),2013.03.19 17:24,0,0
10,영상미만보고 감탄하기엔 생각할게 너무 많은 영화네요. 무심결에 봤다가 뒷통수 제대로 맞은듯한... 여운이 엄청 길어요. 무엇을 믿을지는 저의몫이군요. 극장에서 보지 못한 게 한이 될거 같네요.,7366061,smh2****,2013.03.19 17:25,0,0
10,극장에서 못본게 아쉽다 영상미도 좋고 스토리도 좋다,7366998,llsw****,2013.03.19 19:00,0,0
10,이 영화 해석을 보는순간 소름돋는다,7367739,블링블링샤이니(std0****),2013.03.19 20:46,0,0
10,집에서 본 영화가 이렇게 놀라움을 선사할수 있을줄 몰랐다영화관가서 보지 않은게 정말 너무 후회됨.....,7369869,lova****,2013.03.19 22:31,0,0
6,눈은 아름답지만 머리는 아주 맑네,7372983,ㅁㄴㅇㄹ(chlq****),2013.03.20 00:58,0,0
8,아직 나는 멀었구나.. 해석 보고난 후 이해했음.. 예상도 못했던 반전..,7374389,하던거계속해(raze****),2013.03.20 02:09,0,0
9,라이프 오브 파이. 당신이라면 당신의 인생을 어떤 이야기로 만들어 낼 것인가~,7374772,ledz****,2013.03.20 03:01,0,0
9,심오한 질문을 던지고 끝내지만 영상미와 살아남기위한투쟁이 잘표현되어있다고 생각합니다.,7376020,TL(basa****),2013.03.20 09:19,0,0
10,최고 . . . .,7376633,bbib****,2013.03.20 11:34,0,0
9,인도영화 아닙니다;; 감독은 대만출신에 미국에서 공부했고 영화도 헐리우드 자본으로 만들어졌습니다.,7379139,갤러그(gala****),2013.03.20 18:12,0,0
5,관점의 차이,7383763,Franco(sh01****),2013.03.21 04:38,0,0
9,여운이 남는 영화,7384275,윈드(zizu****),2013.03.21 08:33,0,0
10,많은 생각을 하게 해주는 영화.,7386035,mary****,2013.03.21 15:21,0,0
10,최후의반전(스포-동물이야기X 사람이야기o),7391501,eric****,2013.03.22 01:12,0,0
9,처음 부분은 그대로 스토리가있어 재밌고 후반부는 말할것도 없이 끝내줌 대작~~~,7393413,hlop****,2013.03.22 12:30,0,0
10,간만에 좋은 영화 봤네요또 보고 또 봐도 좋은 영화,7396194,trop****,2013.03.22 20:49,0,0
10,나는 인도를 참 싫어한다.하지만 이영화는 9점이상은 되어야한다.자연스럽게 초반의 생소함이 엄청난 몰입으로 바뀌게된다.,7396303,dabe****,2013.03.22 21:09,0,0
7,오  재미있게 봤다 마지막 반전?도 재미있고~,7396330,Jesture(kimj****),2013.03.22 21:11,0,0
10,스토리도 좋지만 영상미가 너무 좋았던~,7397083,dodo****,2013.03.22 22:43,0,0
9,아름답고 여운이 많이 남는 영화 재밌었다.,7397142,신우석(edit****),2013.03.22 22:55,0,0
10,와....,7398012,leet****,2013.03.23 01:22,0,0
10,영상미가 너무 아름다운~ 감동적이다,7398050,sjd0****,2013.03.23 01:31,0,0
10,이영화를 인도영화라고 생각하는 사람이있네..그럼 게이샤의추억은 일본영화임?ㅋㅋ 헐리웃폭스사가 1억달러넘게 제작비들여만든 헐리웃영화임 원작도 북미이고..하긴전에 슬럼독밀리어네르가 인도영화라고하는 기자도있더라.ㅋ아무튼좋...,7398151,젠틀(rang****),2013.03.23 01:49,0,0
10,영화끝나고 뒷통수맞은느낌..너무좋다 이런영화,7398545,ehih****,2013.03.23 03:09,0,0
10,"보여주기 위한 기술이 아니라니, 이렇게 기본에 충실한영화 참 오랜만.",7399369,reco****,2013.03.23 08:49,0,0
9,독특한 소재에 영상이 너무 예쁘다. 역시 이안감독^^ 믿고 볼만하다ㅋ,7399886,skdi****,2013.03.23 11:17,0,0
10,"영상미, 소재 머 하나 빠질 것 없는 대단한 영화입니다.",7399949,버팀목(hhw1****),2013.03.23 11:31,0,0
9,영상미 대박,7401462,Sonya(kevi****),2013.03.23 18:07,0,0
9,큰 감동이나 느낌을 주진 않지만 어느것하나 욕할수없는 뛰어난 영화..,7401997,상어가죽(kara****),2013.03.23 20:29,0,0
10,"종교적 구원을 테마로, 많은 상징성과 은유를 내포한 내용이었고, 한순간에 이야기의 차원이 확 넓게해주는 결말은 나를 화들짝 놀라게 하였다.",7402661,pent****,2013.03.23 22:20,0,0
7,영상미라던가 스토리텔링은 매우 좋다. 그러나 개인적으로 지양하는 열린결말과 숨겨진 비유 같은걸 찾게 만드는 영화라 7점.,7402786,마지막희망(tjdd****),2013.03.23 22:43,0,0
10,진짜 재밋어요!! 현대인들이 원하는 부류의 영화가 아니라 흥행못한게 참 안타까운 영화...,7403295,eunj****,2013.03.24 00:14,0,0
10,정말 잘만든 영화네요. 끔찍한 현실은 동물로 중의적으로 잘 표현했네요,7403405,dong****,2013.03.24 00:37,0,0
10,라이프 오브 파이 본사람은 알꺼야,7403530,in96****,2013.03.24 01:05,0,0
10,하.....말이안나온다..,7403600,3867****,2013.03.24 01:20,0,0
10,후 여운이..,7404324,콧물(dark****),2013.03.24 02:27,0,0
9,3D로 못본게 아쉬운영화,7404450,ham3****,2013.03.24 02:47,0,0
6,영상만 기억에 남는..그정도 반전은..글쎄..별로..기대보다는 별로 였던.,7404455,mfr1****,2013.03.24 02:48,0,0
9,어린제아이에게 물으니 단호하다군요 당연하다는듯이 사람이 나온 스토리는 진실로 보이기위해 꾸며놓은거라며... 추호의의심도 안하는 모습이 역시순수하구나 했어여 간만에 많은생각을 들게 한 작품,7405045,rhcq****,2013.03.24 08:14,0,0
9,정말 아름다운 영화,7406620,skdh****,2013.03.24 15:11,0,0
10,긴여운이 남는 내평생 있지못할 영화ㅜㅜ,7406876,sos1****,2013.03.24 16:14,0,0
10,최고,7406914,sury****,2013.03.24 16:22,0,0
7,이걸 바빠서 못보다가 이제서야 보게되었네요. 재미있지만 뭔가 아쉬운 내용~,7406962,발몽(gign****),2013.03.24 16:37,0,0
10,오랜만에 영화에 10점주네...영화관에서 봤어야 했는데....영상미며 스토리까지 빠지지 않는 영화!,7407356,미래(futu****),2013.03.24 18:18,0,0
9,좋아연,7408191,dc54****,2013.03.24 21:47,0,0
10,충분히 볼만한 영화. 아카데미는 역시 이런 영화. 만족.,7409204,ckru****,2013.03.25 01:30,0,0
10,이런거 처음 써보네요 !! 정말 굿굿 !! 영화관에서 보지 못한게 아쉽네요 ㅠㅠㅠㅠ!! 정말 대단한 영화라는 생각이 들었어요 ~ 영화 하는 도중에도 재밌다고 느꼈지만.. 무엇보다 영화가 끝나고 나서 여운이 더 남는 ...,7409841,밍밍(amkm****),2013.03.25 09:32,0,0
10,모든  문제견 견주들이  통감하면서 볼 영화,7410049,Bonita(joli****),2013.03.25 11:16,0,0
10,신선한 영화는 10년에 한편 보기 힘들다. 이게 바로 그영화. 화려한 영상미 뒤에 숨어있는 탄탄한 시나리오와. 대사하나하나에 숨어있는 힘있는 메세지.,7410918,게타(1119****),2013.03.25 17:36,0,0
10,스펙타클 현실을 미화한 이야기 정말 아릅다웠어요~,7411151,체리화랑(tae1****),2013.03.25 18:58,0,0
